sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
T79300 | M80006,SPERMATIC CORD | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225740,Metastasis to spermatic cord,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404811,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314048 to 35225740 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to spermatic cord to Metastasis to spermatic cord"
T22400 | M80006,SPHENOID SINUS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225741,Metastasis to sphenoidal sinus,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404812,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314050 to 35225741 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to sphenoidal sinus to Metastasis to sphenoidal sinus"
T63000 | M80006,STOMACH / STOMACH NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225747,Metastasis to stomach,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404813,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314053 to 35225747 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to stomach to Metastasis to stomach"
TY0620 | M80006,SUPRACLAVICULAR REGION OF NECK | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225752,Metastasis to supraclavicular region,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404814,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314057 to 35225752 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to supraclavicular region to Metastasis to supraclavicular region"
T64200 | M80006,"MESENTERY / MESENTERY NOS | METASTASIS / NEOPLASM, METASTATIC",-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225547,Metastasis to mesentery,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404815,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314062 to 35225547 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to the mesentery to Metastasis to mesentery"
T67800 | M80006,MESOCOLON | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225553,Metastasis to mesocolon,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404816,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314063 to 35225553 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to the mesocolon to Metastasis to mesocolon"
TY1000 | M80006,TRUNK | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226306,Metastasis to trunk,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404817,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314071 to 35226306 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to trunk to Metastasis to trunk"
TY8000 | M80006,ARM / ARM NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226313,Metastasis to upper limb,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404818,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314073 to 35226313 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to upper limb to Metastasis to upper limb"
T77100 | M80006,PROSTATE / PROSTATE NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226267,Metastasis to prostate,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404820,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314337 to 35226267 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to prostate to Metastasis to prostate"
T63700 | M80006,PYLORUS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226270,Metastasis to pylorus,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404821,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314338 to 35226270 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to pylorus to Metastasis to pylorus"
T28200 | M80006,RIGHT UPPER LOBE OF LUNG NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225657,Metastasis to right upper lobe of lung,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404822,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314342 to 35225657 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to right upper lobe of lung to Metastasis to right upper lobe of lung"
T10800 | M80006,SACRUM | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225660,Metastasis to sacrum,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404823,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314343 to 35225660 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to sacrum to Metastasis to sacrum"
T79400 | M80006,SCROTUM | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225664,Metastasis to scrotum,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404824,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314345 to 35225664 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to scrotum to Metastasis to scrotum"
TY1220 | M80006,SHOULDER REGION / SHOULDER NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225671,Metastasis to shoulder,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404825,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314348 to 35225671 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to shoulder to Metastasis to shoulder"
T02480 | M80006,SKIN OF ABDOMEN NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225674,Metastasis to skin of abdomen,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404826,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314349 to 35225674 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to skin of abdomen to Metastasis to skin of abdomen"
T55300 | M80006,SUBMANDIBULAR GLAND | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225750,Metastasis to submaxillary gland,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404828,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314484 to 35225750 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to submaxillary gland to Metastasis to submaxillary gland"
T08220 | M80006,"SUPRACLAVICULAR LYMPH NODE | METASTASIS / TUMOR, METASTATIC",-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,36769150,Level I Lymph Nodes,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404829,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314485 to 36769150 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to supraclavicular lymph nodes to Level I Lymph Nodes"
T63850 | M80006,OMENTUM / OMENTUM NOS | METASTASIS / METASTATIC NEOPLASM,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226218,Metastasis to omentum,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404830,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314487 to 35226218 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to omentum to Metastasis to omentum"
T82000 | M80006,UTERUS / UTERUS NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225583,Metastasis to uterus,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404831,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4314495 to 35225583 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to uterus to Metastasis to uterus"
T08200 | M95903,"CERVICAL LYMPH NODE NOS | LYMPHOMA / LYMPHOMA, UNCLASSIFIABLE",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,4314501,"Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck",Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404832,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T22100 | M80006,MAXILLARY SINUS NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226182,Metastasis to maxillary sinus,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404833,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315538 to 35226182 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to maxillary sinus to Metastasis to maxillary sinus"
T33010 | M80006,MYOCARDIUM | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226203,Metastasis to myocardium,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404834,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315544 to 35226203 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to myocardium to Metastasis to myocardium"
TY0600 | M80006,NECK / NECK NOS | METASTASIS / METASTATIC NEOPLASM,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225773,Metastasis to neck,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404835,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315547 to 35225773 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to neck to Metastasis to neck"
T51100 | M80006,PALATE | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226231,Metastasis to palate,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404836,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315548 to 35226231 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to palate to Metastasis to palate"
T61100 | M80006,TONSIL | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226296,Metastasis to tonsil,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404837,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315549 to 35226296 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to tonsil to Metastasis to tonsil"
T55100 | M80006,PAROTID GLAND / PAROTID GLAND NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35226242,Metastasis to parotid gland,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404838,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315658 to 35226242 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to parotid gland to Metastasis to parotid gland"
T67700 | M80006,SIGMOID COLON | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225672,Metastasis to sigmoid colon,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404839,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315677 to 35225672 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to sigmoid colon to Metastasis to sigmoid colon"
T02450 | M80006,SKIN OF BACK NOS | METASTASIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,35225678,Metastasis to skin of back,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1638921600000,,2001404840,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4315678 to 35225678 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Metastatic malignant neoplasm to skin of back to Metastasis to skin of back"
