source_vocabulary_id,source_code,n_events,n_persons
NCSPfi,WF004,30679,3703
NCSPfi,QBE99,4189,3693
NCSPfi,SPF40,5108,3669
NCSPfi,FP1B5,6379,3666
NCSPfi,NHG77,4625,3653
NCSPfi,THW99,11771,3653
NCSPfi,MBA00,4196,3651
NCSPfi,FN1BT,4235,3650
NCSPfi,NAG62,4127,3635
NCSPfi,NB1AE,4299,3624
NCSPfi,MAC40,4318,3595
NCSPfi,EB1BI,4349,3583
NCSPfi,NH3FA,5525,3571
NCSPfi,TNX92,5609,3570
NCSPfi,SJX21,9269,3544
NCSPfi,IBA01,9535,3531
NCSPfi,ZXE01,6855,3519
NCSPfi,GD5BD,4669,3518
NCSPfi,FPE00,3781,3514
NCSPfi,SPE01,4080,3504
NCSPfi,JN1DG,5424,3476
NCSPfi,DCA10,4538,3467
NCSPfi,SJC10,8159,3463
NCSPfi,JBC01,3665,3459
NCSPfi,YL1BD,4060,3456
NCSPfi,SDA12,6279,3433
NCSPfi,FNC20,3659,3430
NCSPfi,JFA98,4578,3426
NCSPfi,EAV,4884,3424
NCSPfi,ND2DA,4352,3421
NCSPfi,JA1AE,4060,3403
NCSPfi,NGU20,3962,3391
NCSPfi,GAA10,4611,3356
NCSPfi,ICB03,11988,3353
NCSPfi,NA1CG,3976,3353
NCSPfi,KAY60,5359,3328
NCSPfi,MBA96,3857,3306
NCSPfi,EB1AI,4032,3306
NCSPfi,KE3AT,3431,3304
NCSPfi,MBC30,3626,3299
NCSPfi,ZXC20,8431,3299
NCSPfi,SJB60,8062,3298
NCSPfi,WX322,3782,3271
NCSPfi,SJC03,5053,3260
NCSPfi,SAC01,4600,3251
NCSPfi,XQ845,5914,3249
NCSPfi,PD4DE,5396,3241
NCSPfi,PD5BD,4540,3233
NCSPfi,QXB99,8347,3196
NCSPfi,HA1RA,3548,3194
NCSPfi,NG1DA,3775,3188
NCSPfi,MAC01,3522,3177
NCSPfi,PH1AE,4026,3171
NCSPfi,TLW00,6820,3165
NCSPfi,CKD10,4409,3154
NCSPfi,TNX39,3875,3153
NCSPfi,NDJ64,3359,3150
NCSPfi,FN1AD,4069,3138
NCSPfi,IFA01,11255,3130
NCSPfi,LEB00,4599,3127
NCSPfi,TPH30,4174,3122
NCSPfi,SPF10,4147,3114
NCSPfi,JDF11,3227,3111
NCSPfi,R4135,6246,3106
NCSPfi,NHK40,3693,3103
NCSPfi,JAP01,3318,3097
NCSPfi,ZX070,58897,3091
NCSPfi,JAD30,3415,3078
NCSPfi,OIKH,7344,3072
NCSPfi,NBT60,3685,3069
NCSPfi,IAZ97,7762,3045
NCSPfi,BA1AE,3672,3045
NCSPfi,WYA00,3715,3035
NCSPfi,QBA25,5266,3033
NCSPfi,NA6BG,3425,3033
NCSPfi,CKC10,6034,3011
NCSPfi,PA2BD,3640,3010
NCSPfi,ZXY51,6153,2993
NCSPfi,ZXC60,4008,2982
NCSPfi,TNX34,4064,2978
NCSPfi,SCF03,3462,2964
NCSPfi,EMB20,3030,2957
NCSPfi,AA1AG,3148,2956
NCSPfi,SJF01,3765,2956
NCSPfi,JKE98,5169,2948
NCSPfi,WX730,3744,2948
NCSPfi,SPC10,4775,2943
NCSPfi,JA3AT,5872,2937
NCSPfi,SPF30,3766,2927
NCSPfi,JN2CG,3335,2911
NCSPfi,SPE02,3386,2910
NCSPfi,QX3HE,3252,2904
NCSPfi,WYA20,5958,2901
NCSPfi,TFB00,3232,2895
NCSPfi,CA1TM,3456,2884
NCSPfi,SPA41,4766,2884
NCSPfi,SPF41,3820,2872
NCSPfi,NBL22,3062,2869
NCSPfi,NBG00,3198,2864
NCSPfi,NHQ40,4419,2846
NCSPfi,FP4B5,4530,2841
NCSPfi,TNH33,4408,2834
NCSPfi,AA1CD,3278,2831
NCSPfi,JF1AB,4152,2831
NCSPfi,XCD20,4164,2824
NCSPfi,YL1AD,3667,2824
NCSPfi,NHG70,3206,2817
NCSPfi,NJ3NA,3554,2816
NCSPfi,NB1AD,3491,2807
NCSPfi,NHK99,3117,2807
NCSPfi,R1260,3922,2801
NCSPfi,JFB00,3190,2795
NCSPfi,FL1AC,2971,2795
NCSPfi,QCB00,2989,2776
NCSPfi,NG1AD,3165,2769
NCSPfi,ZX114,11207,2769
NCSPfi,FN2AB,3244,2766
NCSPfi,TPH90,3936,2764
NCSPfi,JL5SB,4179,2754
NCSPfi,RS221,3450,2750
NCSPfi,WD115,16186,2748
NCSPfi,JN6AD,5448,2740
NCSPfi,BA3AT,3319,2736
NCSPfi,WD415,24164,2730
NCSPfi,NBL05,3081,2728
NCSPfi,XG480,3017,2722
NCSPfi,PA7BD,3021,2715
NCSPfi,NFC20,3354,2709
NCSPfi,DHB20,3886,2706
NCSPfi,NC2AA,4086,2703
NCSPfi,JKE02,3099,2701
NCSPfi,SPE00,2873,2680
NCSPfi,MBA30,3042,2675
NCSPfi,FNC30,2894,2671
NCSPfi,WX202,3178,2668
NCSPfi,NB3AA,4524,2665
NCSPfi,SPA60,4040,2665
NCSPfi,CKD70,3106,2660
NCSPfi,WZA10,4081,2657
NCSPfi,TFP46,3576,2647
NCSPfi,SJD30,6757,2647
NCSPfi,HA1CG,3424,2647
NCSPfi,NH1CG,3122,2645
NCSPfi,JDW98,5686,2633
NCSPfi,R1100,6988,2631
NCSPfi,ZYC05,5356,2629
NCSPfi,XG405,3871,2628
NCSPfi,ACC53,3166,2628
NCSPfi,LCH13,2912,2626
NCSPfi,ZY000,20941,2623
NCSPfi,JHA00,3776,2619
NCSPfi,MBA40,2990,2610
NCSPfi,EBB10,3334,2609
NCSPfi,TLW10,3897,2604
NCSPfi,CHC05,3349,2600
NCSPfi,PEF23,3168,2600
NCSPfi,NFB50,3006,2597
NCSPfi,SPC01,5157,2585
NCSPfi,XG460,4359,2573
NCSPfi,WX120,3146,2567
NCSPfi,RF220,5800,2560
NCSPfi,HAE10,3044,2559
NCSPfi,ZXE50,2801,2557
NCSPfi,EN1BD,3249,2543
NCSPfi,NFJ54,2797,2537
NCSPfi,SPC35,2964,2531
NCSPfi,TLW12,6264,2530
NCSPfi,KA3AT,2998,2528
NCSPfi,LCH03,2819,2520
NCSPfi,LAC01,2639,2495
NCSPfi,PJD64,2547,2491
NCSPfi,XZZ00,5541,2486
NCSPfi,SJC02,4357,2480
NCSPfi,ZXX02,4200,2477
NCSPfi,TFC00,3282,2469
NCSPfi,TNX30,4152,2464
NCSPfi,KBV12,2976,2458
NCSPfi,GD1LA,2749,2455
NCSPfi,TNG34,3550,2453
NCSPfi,TND32,2894,2452
NCSPfi,TFP35,3297,2450
NCSPfi,ZX100,4823,2448
NCSPfi,LEG12,2522,2443
NCSPfi,WX230,2716,2438
NCSPfi,CKD40,3664,2432
NCSPfi,RS220,3255,2430
NCSPfi,JN5DR,3982,2430
NCSPfi,PD4BC,3511,2426
NCSPfi,WXQ27,53304,2425
NCSPfi,SPA50,2917,2424
NCSPfi,NA1EA,2895,2415
NCSPfi,NDG60,3269,2408
NCSPfi,GD5AD,3190,2401
NCSPfi,RF420,4589,2399
NCSPfi,QAB00,2532,2397
NCSPfi,R3110,3491,2396
NCSPfi,HA013,46363,2384
NCSPfi,SHA04,3773,2360
NCSPfi,NE1BA,3169,2357
NCSPfi,NHG76,3215,2355
NCSPfi,FM1DG,2775,2354
NCSPfi,LBE20,2421,2343
NCSPfi,WVA40,2767,2341
NCSPfi,NA7EA,4739,2337
NCSPfi,TND11,5690,2328
NCSPfi,KH1AA,4106,2327
NCSPfi,PJD41,2716,2325
NCSPfi,TCW99,4319,2324
NCSPfi,SAALT,2547,2323
NCSPfi,FN1CC,2761,2319
NCSPfi,TDA90,3995,2315
NCSPfi,SAC02,3094,2312
NCSPfi,TAB22,2748,2312
NCSPfi,JFB30,2382,2303
NCSPfi,NDR20,2612,2299
NCSPfi,ENC30,2669,2292
NCSPfi,AAB00,2605,2289
NCSPfi,XCW10,5830,2279
NCSPfi,PAF14,2536,2275
NCSPfi,ECA10,2429,2275
NCSPfi,FMD10,2450,2275
NCSPfi,CKD94,2657,2275
NCSPfi,NB2AT,2698,2273
NCSPfi,NG1EA,2557,2270
NCSPfi,TFC10,2474,2266
NCSPfi,CBB00,2569,2265
NCSPfi,GD1CT,2610,2264
NCSPfi,TJD00,2675,2225
NCSPfi,CKD91,2590,2219
NCSPfi,NBJ62,2390,2214
NCSPfi,EBA40,2444,2209
NCSPfi,NG1AE,2970,2205
NCSPfi,DE2CG,2714,2202
NCSPfi,PD4AC,3164,2199
NCSPfi,NA7CG,2657,2197
NCSPfi,NDJ62,2302,2193
NCSPfi,ND1BG,2348,2187
NCSPfi,TFC25,2739,2182
NCSPfi,LCA16,2285,2168
NCSPfi,HAE20,2347,2153
NCSPfi,RS222,2859,2153
NCSPfi,SPA30,4313,2152
NCSPfi,PH1AC,2380,2148
NCSPfi,EB2VA,2604,2145
NCSPfi,JAL21,2465,2143
NCSPfi,NHL68,2472,2142
NCSPfi,ZXC95,2409,2140
NCSPfi,HAHOM,2655,2139
NCSPfi,ZXC15,4612,2135
NCSPfi,NDJ40,2282,2133
NCSPfi,XCC00,3030,2124
NCSPfi,KED33,2298,2116
NCSPfi,JFB31,2171,2111
NCSPfi,XX1AT,2987,2111
NCSPfi,TKC10,4258,2108
NCSPfi,NHL10,2295,2107
NCSPfi,JDB10,2656,2103
NCSPfi,EAA10,2279,2092
NCSPfi,ZXE17,3140,2090
NCSPfi,TND33,2463,2085
NCSPfi,NA7DG,2632,2081
NCSPfi,LBF01,2165,2070
NCSPfi,FPE30,2601,2065
NCSPfi,LDB00,2192,2061
NCSPfi,QBA10,2438,2060
NCSPfi,SXA10,2290,2055
NCSPfi,KED52,2152,2053
NCSPfi,JN2AE,2253,2053
NCSPfi,XX2AT,2279,2049
NCSPfi,EP1CG,2586,2048
NCSPfi,KFD20,2259,2045
NCSPfi,WB121,10428,2044
NCSPfi,WD305,12944,2037
NCSPfi,NGD25,2245,2037
NCSPfi,XX9BW,2568,2037
NCSPfi,SPF02,2512,2037
NCSPfi,R1210,5304,2034
NCSPfi,YJ2VG,2307,2031
NCSPfi,AA1BM,2118,2029
NCSPfi,OIKVA,2130,2029
NCSPfi,JKE12,2474,2018
NCSPfi,R4180,5934,2016
NCSPfi,CKD92,2529,2015
NCSPfi,RF410,3422,2014
NCSPfi,XF602,2943,2014
NCSPfi,JFB47,2060,2011
NCSPfi,NBE45,2196,2008
NCSPfi,PLAK1,2362,1997
NCSPfi,ICB02,4164,1997
NCSPfi,RF120,3084,1997
NCSPfi,AAD10,2756,1991
NCSPfi,WB123,7953,1982
NCSPfi,TNG10,3515,1979
NCSPfi,JAD11,2101,1978
NCSPfi,FN2CA,2126,1975
NCSPfi,EFA50,2236,1974
NCSPfi,JONO,2086,1965
NCSPfi,FNC10,2074,1964
NCSPfi,JN1BG,2572,1962
NCSPfi,PJA10,2260,1958
NCSPfi,ECA30,2270,1956
NCSPfi,PD4CG,2447,1951
NCSPfi,BBA30,2185,1951
NCSPfi,QBB05,2940,1948
NCSPfi,ELB40,2091,1946
NCSPfi,TNH31,2216,1945
NCSPfi,GA4AT,2682,1943
NCSPfi,NDL32,2088,1931
NCSPfi,SAE01,2369,1918
NCSPfi,CBB20,2011,1917
NCSPfi,EN1AD,2329,1917
NCSPfi,NHG26,2433,1917
NCSPfi,JC2KB,2395,1910
NCSPfi,IGV01,5775,1908
NCSPfi,JAB10,2008,1897
NCSPfi,MAB20,2071,1897
NCSPfi,SKA40,2145,1889
NCSPfi,LCD11,1898,1889
NCSPfi,ND1AD,2224,1888
NCSPfi,JHA20,2132,1885
NCSPfi,JAP00,2087,1883
NCSPfi,NH1FA,3009,1878
NCSPfi,XA420,2397,1876
NCSPfi,KEC00,1888,1871
NCSPfi,GD1BA,2400,1871
NCSPfi,PJ3AT,2129,1871
NCSPfi,CHD00,2276,1865
NCSPfi,PHM77,2077,1860
NCSPfi,ECA20,2224,1857
NCSPfi,TQW20,2725,1853
NCSPfi,SXC03,3151,1847
NCSPfi,PE1AT,2574,1845
NCSPfi,LGA11,1874,1840
NCSPfi,DC1AD,2037,1836
NCSPfi,SCB01,2220,1836
NCSPfi,GBB00,2138,1834
NCSPfi,PBL10,2250,1821
NCSPfi,XMA20,2705,1819
NCSPfi,KBE12,2198,1819
NCSPfi,NBB20,2115,1812
NCSPfi,OAB74,3601,1810
NCSPfi,KCD05,2604,1806
NCSPfi,JFF23,1933,1806
NCSPfi,NHM20,2223,1806
NCSPfi,NGF15,2084,1802
NCSPfi,WD325,20209,1795
NCSPfi,TJF80,6028,1794
NCSPfi,OSTO,2325,1791
NCSPfi,JAL30,1872,1790
NCSPfi,NCJ64,1888,1789
NCSPfi,LGA22,1904,1788
NCSPfi,JFB46,1851,1787
NCSPfi,AA4CG,3119,1785
NCSPfi,TNH11,3941,1784
NCSPfi,SPC36,2161,1783
NCSPfi,TNE25,2346,1781
NCSPfi,IBA03,4300,1779
NCSPfi,PD3YT,2384,1774
NCSPfi,UKC05,2473,1773
NCSPfi,WB401,18212,1773
NCSPfi,WX419,2148,1768
NCSPfi,AA3AI,2510,1766
NCSPfi,SXA05,2093,1765
NCSPfi,FP1C5,2365,1763
NCSPfi,LAF00,1870,1752
NCSPfi,KEB00,2241,1751
NCSPfi,ENC40,1999,1751
NCSPfi,DE2BG,1850,1746
NCSPfi,AAC00,2018,1744
NCSPfi,NBE35,1931,1740
NCSPfi,SBB20,2571,1740
NCSPfi,TPW99,5607,1739
NCSPfi,R1230,3816,1735
NCSPfi,NK1XE,1874,1733
NCSPfi,DKW00,2242,1731
NCSPfi,R1240,2493,1726
NCSPfi,XKW99,2939,1719
NCSPfi,FME20,1920,1719
NCSPfi,NHF25,1957,1714
NCSPfi,KH1CD,2006,1711
NCSPfi,SBA10,1827,1710
NCSPfi,R1220,6166,1709
NCSPfi,3AC01,2921,1706
NCSPfi,KH1BT,3273,1703
NCSPfi,DQB10,3135,1702
NCSPfi,AAF05,1946,1701
NCSPfi,SDC10,2317,1700
NCSPfi,PA2BC,2593,1696
NCSPfi,SGC15,1821,1695
NCSPfi,XX2RW,2225,1689
NCSPfi,PA7CD,2114,1686
NCSPfi,NCU20,1847,1683
NCSPfi,XX7CT,2289,1673
NCSPfi,SPD00,1846,1669
NCSPfi,JN5BD,1968,1667
NCSPfi,JHD20,1996,1663
NCSPfi,NGJ62,1750,1662
NCSPfi,AAB10,2239,1658
NCSPfi,SPA51,1959,1656
NCSPfi,DFF59,1953,1652
NCSPfi,JC2AB,2335,1650
NCSPfi,UKB02,2053,1646
NCSPfi,JL5CG,1803,1643
NCSPfi,SJB10,2035,1642
NCSPfi,SAAPA,2526,1641
NCSPfi,ZX198,13293,1637
NCSPfi,CJ2M4,1729,1632
NCSPfi,NFL30,1806,1631
NCSPfi,KDV10,1806,1631
NCSPfi,SCD01,1974,1630
NCSPfi,TFP00,1862,1626
NCSPfi,TJK01,1652,1619
NCSPfi,ECB20,1938,1616
NCSPfi,XQ858,2626,1616
NCSPfi,KAY30,1705,1615
NCSPfi,NGB10,1861,1610
NCSPfi,HA1TE,2002,1606
NCSPfi,WD505,18585,1605
NCSPfi,NHK10,1747,1599
